SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2015-16,Capital Region ESD 113,21,Lewis,21300,Onalaska School District,4335,Onalaska Middle School ,P,6-8       ,146,1,0.68,2,1.37,0,0,2,1.37,0,0,19,13.01,120,82.19,4,2.74,78,53.42,68,46.58,0,0,4,2.65,16,10.6,89,58.94,6,3.97,N<10,,13,16.2,7,63.64
2015-16,Educational Service District 101,33,Stevens,33030,Onion Creek School District,2049,Onion Creek Elementary,P,PK-8      ,40,0,0,0,0,0,0,0,0,0,0,2,5,35,87.5,3,7.5,24,60,16,40,0,0,0,0,7,16.67,38,90.48,0,0,N<10,,10,16.6,3,75
2015-16,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,1892,OASIS K-12,5,K-12      ,430,1,0.23,8,1.86,0,0,8,1.86,13,3.02,16,3.72,372,86.51,20,4.65,167,38.84,263,61.16,0,0,1,0.25,3,0.74,44,10.84,0,0,N<10,,25,13.2,12,70.59
2015-16,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,2749,Orcas Island Elementary School,P,K-6       ,211,1,0.47,4,1.9,1,0.47,5,2.37,2,0.95,47,22.27,143,67.77,13,6.16,125,59.24,86,40.76,0,0,31,14.9,39,18.75,102,49.04,2,0.96,N<10,,12,15,12,66.67
2015-16,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,2750,Orcas Island High School,P,9-12      ,132,1,0.76,9,6.82,2,1.52,11,8.33,2,1.52,13,9.85,103,78.03,2,1.52,72,54.55,60,45.45,0,0,10,7.69,19,14.62,36,27.69,4,3.08,N<10,,5,12.3,13,50
2015-16,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,4558,Orcas Island Middle School,P,7-8       ,55,0,0,0,0,0,0,0,0,0,0,5,9.09,44,80,6,10.91,22,40,33,60,0,0,3,5.56,7,12.96,20,37.04,0,0,N<10,,4,9.6,5,38.46
2015-16,Northwest Educational Service District 189,28,San Juan,28137,Orcas Island School District,3808,Waldron Island School,P,1-8       ,11,0,0,0,0,0,0,0,0,0,0,0,0,10,90.91,1,9.09,4,36.36,7,63.64,0,0,0,0,2,18.18,1,9.09,0,0,N<10,,4,16.5,3,100
2015-16,Educational Service District 101,32,Spokane,32123,Orchard Prairie School District,3723,Orchard Prairie Elementary,P,K-7       ,87,0,0,0,0,0,0,0,0,2,2.3,5,5.75,80,91.95,0,0,45,51.72,42,48.28,0,0,0,0,12,14.46,10,12.05,0,0,N<10,,12,14.1,5,71.43
2015-16,Educational Service District 101,10,Ferry,10065,Orient School District,5155,Columbia Virtual Academy-Orient,5,K-5       ,44,1,2.27,10,22.73,0,0,10,22.73,2,4.55,1,2.27,27,61.36,3,6.82,17,38.64,27,61.36,0,0,0,0,1,2.5,0,0.00,0,0,N<10,,22,21.9,2,100
2015-16,Educational Service District 101,10,Ferry,10065,Orient School District,2136,Orient Elem,P,K-8       ,33,0,0,1,3.03,0,0,1,3.03,0,0,0,0,32,96.97,0,0,18,54.55,15,45.45,0,0,0,0,8,23.53,21,61.76,0,0,N<10,,7,24,4,80
2015-16,North Central Educational Service District 171,09,Douglas,09013,Orondo School District,2666,Orondo Elementary and Middle School,P,PK-8      ,156,0,0,0,0,0,0,0,0,0,0,143,91.67,13,8.33,0,0,73,46.79,83,53.21,40,24.39,97,59.15,29,17.68,136,82.93,0,0,N<10,,12,12.5,9,69.23
2015-16,North Central Educational Service District 171,24,Okanogan,24410,Oroville School District,2422,Oroville Elementary,P,PK-6      ,310,8,2.58,5,1.61,1,0.32,6,1.94,0,0,126,40.65,164,52.9,6,1.94,160,51.61,150,48.39,19,6.29,62,20.53,50,16.56,223,73.84,4,1.32,13,4.3,13,14,13,56.52
2015-16,North Central Educational Service District 171,24,Okanogan,24410,Oroville School District,2706,Oroville Middle-High School,P,7-12      ,259,5,1.93,4,1.54,1,0.39,5,1.93,1,0.39,80,30.89,164,63.32,4,1.54,144,55.6,115,44.4,9,3.72,13,5.37,40,16.53,150,61.98,11,4.55,N<10,,13,20.7,11,55
2015-16,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,2942,Orting High School,P,9-12      ,804,3,0.37,7,0.87,6,0.75,13,1.62,11,1.37,88,10.95,633,78.73,56,6.97,403,50.12,401,49.88,0,0,2,0.26,104,13.3,208,26.60,43,5.5,N<10,,22,11.9,21,58.33
2015-16,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,4262,Orting Middle School,P,6-8       ,540,3,0.56,9,1.67,3,0.56,12,2.22,2,0.37,74,13.7,403,74.63,46,8.52,276,51.11,264,48.89,0,0,7,1.27,69,12.55,177,32.18,18,3.27,N<10,,20,13.5,20,74.07
2015-16,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,2360,Orting Primary School,P,PK-3      ,452,6,1.33,5,1.11,2,0.44,7,1.55,7,1.55,61,13.5,327,72.35,44,9.73,224,49.56,228,50.44,0,0,15,3.29,74,16.23,175,38.38,4,0.88,11,2.41,17,15.5,14,53.85
2015-16,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,5011,Orting Special Education,S,PK-PK     ,17,1,5.88,0,0,1,5.88,1,5.88,1,5.88,5,29.41,8,47.06,1,5.88,11,64.71,6,35.29,0,0,0,0,19,100,5,26.32,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27344,Orting School District,4547,Ptarmigan Ridge Elementary School,P,K-5       ,685,4,0.58,10,1.46,1,0.15,11,1.61,9,1.31,106,15.47,503,73.43,52,7.59,351,51.24,334,48.76,0,0,16,2.28,78,11.13,257,36.66,20,2.85,N<10,,19,11.5,22,59.46
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,5367,Desert Oasis High School,A,9-12      ,81,0,0,0,0,0,0,0,0,0,0,76,93.83,5,6.17,0,0,38,46.91,43,53.09,13,13.4,24,24.74,2,2.06,81,83.51,4,4.12,N<10,,,0,0,
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,2961,Hiawatha Elementary School,P,K-5       ,555,0,0,0,0,0,0,0,0,0,0,488,87.93,66,11.89,1,0.18,283,50.99,272,49.01,82,15.36,312,58.43,51,9.55,486,91.01,4,0.75,N<10,,19,11.7,20,68.97
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,2902,Lutacaga Elementary,P,K-5       ,566,0,0,1,0.18,0,0,1,0.18,1,0.18,534,94.35,28,4.95,2,0.35,284,50.18,282,49.82,44,7.73,342,60.11,51,8.96,461,81.02,2,0.35,N<10,,19,9.1,16,53.33
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,3471,McFarland Middle School,P,6-8       ,923,0,0,3,0.33,0,0,3,0.33,2,0.22,807,87.43,111,12.03,0,0,518,56.12,405,43.88,91,10.14,255,28.43,121,13.49,726,80.94,21,2.34,N<10,,21,8.7,21,48.84
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,3015,Othello High School,P,9-12      ,1062,0,0,3,0.28,0,0,3,0.28,0,0,919,86.53,132,12.43,8,0.75,530,49.91,532,50.09,98,9.39,187,17.91,163,15.61,783,75.00,23,2.2,N<10,,19,10.6,32,57.14
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,3730,Scootney Springs Elementary,P,K-5       ,567,0,0,2,0.35,0,0,2,0.35,1,0.18,484,85.36,76,13.4,4,0.71,304,53.62,263,46.38,51,9.16,292,52.42,64,11.49,448,80.43,2,0.36,N<10,,20,10.6,18,62.07
2015-16,Educational Service District 123,01,Adams,01147,Othello School District,5285,Wahitis Elementary School,P,K-5       ,528,0,0,0,0,0,0,0,0,0,0,481,91.1,45,8.52,2,0.38,272,51.52,256,48.48,63,12,268,51.05,70,13.33,427,81.33,1,0.19,N<10,,19,12.6,20,71.43
2015-16,North Central Educational Service District 171,09,Douglas,09102,Palisades School District,2502,Palisades Elementary School,P,K-5       ,32,0,0,0,0,0,0,0,0,0,0,20,62.5,12,37.5,0,0,18,56.25,14,43.75,4,10.81,15,40.54,7,18.92,30,81.08,0,0,N<10,,11,1.9,0,
2015-16,Educational Service District 101,38,Whitman,38301,Palouse School District,1961,Palouse at Garfield Middle School,P,6-8       ,37,0,0,0,0,0,0,0,0,1,2.7,4,10.81,31,83.78,1,2.7,18,48.65,19,51.35,0,0,0,0,6,15.79,11,28.95,0,0,N<10,,,0,0,
2015-16,Educational Service District 101,38,Whitman,38301,Palouse School District,2622,Palouse Elementary,P,PK-5      ,93,0,0,0,0,0,0,0,0,0,0,9,9.68,76,81.72,8,8.6,43,46.24,50,53.76,0,0,0,0,13,13.83,30,31.91,0,0,N<10,,12,16.5,3,37.5
2015-16,Educational Service District 101,38,Whitman,38301,Palouse School District,2634,Palouse High School,P,9-12      ,53,1,1.89,0,0,0,0,0,0,1,1.89,6,11.32,43,81.13,2,3.77,34,64.15,19,35.85,0,0,0,0,8,14.81,16,29.63,1,1.85,N<10,,5,14.5,7,70
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5391,Barbara McClintock STEM Elementary,P,K-6       ,679,0,0,10,1.47,1,0.15,11,1.62,5,0.74,326,48.01,307,45.21,30,4.42,339,49.93,340,50.07,10,1.41,108,15.28,128,18.1,358,50.64,3,0.42,N<10,,21,6.8,14,43.75
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5392,Captain Gray STEM Elementary,P,K-6       ,587,0,0,0,0,0,0,0,0,6,1.02,541,92.16,32,5.45,8,1.36,279,47.53,308,52.47,72,11.39,433,68.51,118,18.67,584,92.41,1,0.16,N<10,,14,7.7,20,47.62
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5164,Chiawana High School,P,9-12      ,2549,3,0.12,51,2,10,0.39,61,2.39,49,1.92,1652,64.81,732,28.72,52,2.04,1362,53.43,1187,46.57,204,8.35,319,13.06,269,11.01,1511,61.85,60,2.46,N<10,,19,14.5,94,70.15
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,3425,Edwin Markham Elementary,P,K-6       ,372,2,0.54,0,0,0,0,0,0,1,0.27,117,31.45,248,66.67,4,1.08,211,56.72,161,43.28,26,6.84,96,25.26,43,11.32,192,50.53,1,0.26,N<10,,18,12.9,17,80.95
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4564,Ellen Ochoa Middle School,P,7-8       ,700,0,0,1,0.14,0,0,1,0.14,7,1,657,93.86,29,4.14,6,0.86,364,52,336,48,108,15.54,285,41.01,116,16.69,650,93.53,7,1.01,N<10,,15,12.1,30,63.83
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,2967,Emerson Elementary,P,K-6       ,646,0,0,0,0,0,0,0,0,3,0.46,590,91.33,49,7.59,4,0.62,330,51.08,316,48.92,58,8.77,439,66.41,81,12.25,625,94.55,7,1.06,N<10,,18,6.3,14,38.89
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5393,Internet Pasco Academy of Learning,A,K-8       ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,1,100,1,6.67,2,13.33,2,13.33,12,80.00,0,0,N<10,,,0,0,
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4155,James McGee Elementary,P,K-6       ,612,0,0,11,1.8,2,0.33,13,2.12,14,2.29,298,48.69,258,42.16,29,4.74,340,55.56,272,44.44,16,2.67,102,17,92,15.33,314,52.33,8,1.33,N<10,,16,9.5,22,57.89
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,2790,Longfellow Elementary,P,K-6       ,440,0,0,0,0,0,0,0,0,1,0.23,422,95.91,13,2.95,4,0.91,220,50,220,50,51,12,315,74.12,62,14.59,,>95%,3,0.71,N<10,,16,10.4,12,44.44
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5394,Marie Curie STEM Elementary,P,3-6       ,793,0,0,1,0.13,0,0,1,0.13,8,1.01,746,94.07,32,4.04,6,0.76,391,49.31,402,50.69,103,13.21,548,70.26,113,14.49,,>95%,4,0.51,N<10,,21,9.1,26,68.42
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,3085,Mark Twain Elementary,P,K-6       ,778,0,0,1,0.13,0,0,1,0.13,5,0.64,482,61.95,267,34.32,23,2.96,409,52.57,369,47.43,19,2.47,276,35.84,79,10.26,534,69.35,3,0.39,N<10,,18,12.2,31,70.45
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4595,Maya Angelou Elementary,P,K-6       ,936,0,0,21,2.24,8,0.85,29,3.1,15,1.6,451,48.18,398,42.52,43,4.59,447,47.76,489,52.24,11,1.16,236,24.87,144,15.17,429,45.21,12,1.26,N<10,,19,8.6,31,62
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,2267,Mcloughlin Middle School,P,7-8       ,1176,3,0.26,28,2.38,2,0.17,30,2.55,19,1.62,575,48.89,496,42.18,53,4.51,605,51.45,571,48.55,29,2.45,120,10.14,124,10.47,565,47.72,21,1.77,N<10,,15,10.8,45,57.69
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,3912,New Horizons High School,A,6-12      ,269,0,0,0,0,2,0.74,2,0.74,9,3.35,232,86.25,22,8.18,4,1.49,148,55.02,121,44.98,25,8.96,72,25.81,21,7.53,219,78.49,4,1.43,N<10,,17,11.7,9,56.25
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,1970,Pasco Early Childhood,P,PK-PK     ,51,0,0,1,1.96,0,0,1,1.96,0,0,31,60.78,18,35.29,1,1.96,34,66.67,17,33.33,0,0,0,0,56,98.25,30,52.63,0,0,N<10,,,0,0,
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,2917,Pasco Senior High School,P,9-12      ,2059,2,0.1,17,0.83,0,0,17,0.83,30,1.46,1612,78.29,364,17.68,34,1.65,1067,51.82,992,48.18,156,7.64,364,17.83,263,12.89,1445,70.80,41,2.01,N<10,,18,11.1,75,65.22
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,3515,Robert Frost Elementary,P,K-6       ,651,0,0,0,0,1,0.15,1,0.15,3,0.46,503,77.27,137,21.04,7,1.08,323,49.62,328,50.38,53,8.44,441,70.22,64,10.19,587,93.47,3,0.48,N<10,,20,10.4,16,48.48
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5345,Rosalind Franklin STEM Elementary,P,K-6       ,745,0,0,19,2.55,0,0,19,2.55,5,0.67,368,49.4,328,44.03,25,3.36,405,54.36,340,45.64,26,3.36,200,25.84,99,12.79,394,50.90,8,1.03,N<10,,20,9.1,22,57.89
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4555,Rowena Chess Elementary,P,K-6       ,560,0,0,1,0.18,0,0,1,0.18,4,0.71,527,94.11,22,3.93,6,1.07,286,51.07,274,48.93,50,8.94,372,66.55,89,15.92,,>95%,3,0.54,N<10,,15,8.2,14,37.84
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4041,Ruth Livingston Elementary,P,K-6       ,794,4,0.5,19,2.39,3,0.38,22,2.77,11,1.39,256,32.24,450,56.68,51,6.42,407,51.26,387,48.74,3,0.37,71,8.82,90,11.18,305,37.89,0,0,N<10,,19,11.1,25,60.98
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,3324,Stevens Middle School,P,7-8       ,654,0,0,2,0.31,0,0,2,0.31,6,0.92,586,89.6,52,7.95,8,1.22,322,49.24,332,50.76,62,9.63,231,35.87,99,15.37,599,93.01,8,1.24,N<10,,15,10,32,72.73
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,5020,Virgie Robinson Elementary,P,K-6       ,802,0,0,4,0.5,0,0,4,0.5,3,0.37,763,95.14,31,3.87,1,0.12,409,51,393,49,93,11.6,623,77.68,108,13.47,,>95%,2,0.25,N<10,,19,10.5,24,55.81
2015-16,Educational Service District 123,11,Franklin,11001,Pasco School District,4526,Whittier Elementary,P,K-2       ,587,0,0,2,0.34,0,0,2,0.34,1,0.17,561,95.57,23,3.92,0,0,276,47.02,311,52.98,64,11.05,443,76.51,62,10.71,,>95%,2,0.35,N<10,,17,8.8,19,55.88
2015-16,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,2396,Pateros Elementary,P,K-6       ,129,0,0,0,0,0,0,0,0,0,0,76,58.91,53,41.09,0,0,72,55.81,57,44.19,13,9.92,22,16.79,19,14.5,86,65.65,0,0,N<10,,10,20.9,9,69.23
2015-16,North Central Educational Service District 171,24,Okanogan,24122,Pateros School District,2397,Pateros High School,P,7-12      ,143,0,0,0,0,0,0,0,0,0,0,75,52.45,58,40.56,10,6.99,74,51.75,69,48.25,13,9.03,3,2.08,28,19.44,94,65.28,0,0,N<10,,10,17.5,12,80
2015-16,Educational Service District 123,03,Benton,03050,Paterson School District,2133,Paterson Elementary School,P,K-8       ,136,1,0.74,0,0,1,0.74,1,0.74,0,0,64,47.06,70,51.47,0,0,79,58.09,57,41.91,23,16.91,37,27.21,12,8.82,,>95%,0,0,N<10,,15,15.4,6,66.67
2015-16,Capital Region ESD 113,21,Lewis,21301,Pe Ell School District,2858,Pe Ell School,P,PK-12     ,271,7,2.58,1,0.37,0,0,1,0.37,1,0.37,15,5.54,236,87.08,11,4.06,137,50.55,134,49.45,0,0,0,0,47,17.03,156,56.52,3,1.09,N<10,,14,17.4,18,90
2015-16,Capital Region ESD 113,21,Lewis,21301,Pe Ell School District,1925,Trojan Alternative School,A,9-12      ,3,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,2,66.67,1,33.33,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,3299,Artondale Elementary School,P,PK-5      ,417,2,0.48,7,1.68,1,0.24,8,1.92,2,0.48,42,10.07,321,76.98,42,10.07,207,49.64,210,50.36,0,0,3,0.68,94,21.36,78,17.73,4,0.91,N<10,,15,15.5,18,66.67
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4080,Discovery Elementary School,P,K-5       ,479,5,1.04,11,2.3,2,0.42,13,2.71,6,1.25,44,9.19,378,78.91,33,6.89,242,50.52,237,49.48,0,0,18,3.65,60,12.17,119,24.14,8,1.62,N<10,,18,14.3,18,66.67
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,3055,Evergreen Elementary,P,PK-5      ,222,3,1.35,0,0,0,0,0,0,3,1.35,16,7.21,185,83.33,15,6.76,114,51.35,108,48.65,0,0,0,0,58,25.22,142,61.74,3,1.3,N<10,,12,13.7,8,44.44
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4081,Gig Harbor High,P,9-12      ,1726,7,0.41,47,2.72,4,0.23,51,2.95,18,1.04,118,6.84,1427,82.68,105,6.08,891,51.62,835,48.38,0,0,13,0.77,121,7.21,225,13.41,46,2.74,N<10,,24,17.1,53,72.6
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,2294,Goodman Middle School,P,6-8       ,513,3,0.58,18,3.51,4,0.78,22,4.29,5,0.97,46,8.97,384,74.85,53,10.33,266,51.85,247,48.15,0,0,4,0.78,54,10.47,111,21.51,23,4.46,N<10,,20,16.9,19,73.08
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,2944,Harbor Heights Elementary School,P,PK-5      ,581,1,0.17,6,1.03,0,0,6,1.03,3,0.52,77,13.25,433,74.53,61,10.5,304,52.32,277,47.68,0,0,31,5.19,90,15.08,160,26.80,7,1.17,N<10,,18,14.4,21,65.63
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4387,Harbor Ridge Middle School,P,6-8       ,613,4,0.65,12,1.96,3,0.49,15,2.45,4,0.65,42,6.85,498,81.24,50,8.16,315,51.39,298,48.61,0,0,0,0,56,9.24,130,21.45,42,6.93,N<10,,20,16.3,23,76.67
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,1516,Henderson Bay Alt High School,A,9-12      ,146,1,0.68,1,0.68,0,0,1,0.68,3,2.05,10,6.85,114,78.08,17,11.64,76,52.05,70,47.95,0,0,0,0,51,32.48,80,50.96,11,7.01,N<10,,15,19,6,60
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4156,Key Peninsula Middle School,P,6-8       ,373,3,0.8,0,0,0,0,0,0,2,0.54,13,3.49,319,85.52,36,9.65,188,50.4,185,49.6,0,0,0,0,50,13.48,181,48.79,14,3.77,N<10,,17,16,14,63.64
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4219,Kopachuck Middle School,P,6-8       ,539,0,0,8,1.48,0,0,8,1.48,1,0.19,39,7.24,448,83.12,43,7.98,264,48.98,275,51.02,0,0,4,0.75,45,8.4,88,16.42,16,2.99,N<10,,20,16.6,21,77.78
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4189,Minter Creek Elementary,P,K-5       ,392,2,0.51,7,1.79,0,0,7,1.79,2,0.51,29,7.4,314,80.1,38,9.69,202,51.53,190,48.47,0,0,3,0.78,61,15.8,143,37.05,11,2.85,N<10,,15,13,19,73.08
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,2681,Peninsula High School,P,9-12      ,1428,6,0.42,28,1.96,7,0.49,35,2.45,9,0.63,84,5.88,1155,80.88,139,9.73,725,50.77,703,49.23,0,0,7,0.5,145,10.39,439,31.45,43,3.08,N<10,,21,15.4,50,73.53
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,3685,Purdy Elementary School,P,PK-5      ,623,2,0.32,17,2.73,2,0.32,19,3.05,6,0.96,54,8.67,484,77.69,58,9.31,302,48.48,321,51.52,0,0,15,2.32,123,19.04,119,18.42,8,1.24,N<10,,16,15.2,27,71.05
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,3056,Vaughn Elementary School,P,PK-5      ,372,1,0.27,1,0.27,0,0,1,0.27,1,0.27,28,7.53,311,83.6,30,8.06,209,56.18,163,43.82,0,0,2,0.51,101,25.7,168,42.75,0,0,N<10,,15,14.4,11,44
2015-16,Puget Sound Educational Service District 121,27,Pierce,27401,Peninsula School District,4307,Voyager Elementary,P,K-5       ,503,3,0.6,10,1.99,1,0.2,11,2.19,6,1.19,39,7.75,417,82.9,27,5.37,261,51.89,242,48.11,0,0,9,1.78,51,10.06,83,16.37,7,1.38,N<10,,19,14.5,17,62.96
2015-16,Capital Region ESD 113,23,Mason,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,P,4-8       ,360,7,1.94,1,0.28,0,0,1,0.28,5,1.39,40,11.11,285,79.17,22,6.11,182,50.56,178,49.44,0,0,6,1.65,43,11.81,246,67.58,10,2.75,17,4.67,14,17.8,18,72
2015-16,Capital Region ESD 113,23,Mason,23402,Pioneer School District,4463,Pioneer Primary School,P,PK-3      ,328,8,2.44,0,0,0,0,0,0,7,2.13,37,11.28,261,79.57,15,4.57,173,52.74,155,47.26,0,0,13,3.78,81,23.55,240,69.77,4,1.16,N<10,,14,11.3,12,52.17
2015-16,Educational Service District 123,12,Garfield,12110,Pomeroy School District,3087,Pomeroy Elementary School,P,K-6       ,174,0,0,2,1.15,0,0,2,1.15,0,0,9,5.17,156,89.66,7,4.02,95,54.6,79,45.4,0,0,5,2.87,39,22.41,97,55.75,4,2.3,N<10,,13,19.1,10,76.92
2015-16,Educational Service District 123,12,Garfield,12110,Pomeroy School District,2241,Pomeroy Jr Sr High School,P,7-12      ,211,0,0,6,2.84,0,0,6,2.84,0,0,8,3.79,193,91.47,4,1.9,97,45.97,114,54.03,0,0,0,0,24,7.97,67,22.26,3,1,N<10,,16,21.5,10,76.92
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,4494,Dry Creek Elementary,P,K-6       ,386,70,18.13,1,0.26,0,0,1,0.26,1,0.26,23,5.96,222,57.51,69,17.88,194,50.26,192,49.74,0,0,6,1.55,59,15.21,265,68.30,5,1.29,17,4.38,15,15.8,18,69.23
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,2909,Franklin Elementary,P,K-6       ,406,10,2.46,12,2.96,0,0,12,2.96,7,1.72,41,10.1,299,73.65,37,9.11,222,54.68,184,45.32,0,0,7,1.7,65,15.78,237,57.52,13,3.16,11,2.67,15,16,19,67.86
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,3079,Hamilton Elementary,P,PK-6      ,358,11,3.07,7,1.96,1,0.28,8,2.23,4,1.12,43,12.01,246,68.72,46,12.85,181,50.56,177,49.44,0,0,6,1.64,47,12.84,195,53.28,7,1.91,N<10,,16,16,14,60.87
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,2368,Jefferson Elementary,P,PK-6      ,338,8,2.37,9,2.66,2,0.59,11,3.25,4,1.18,51,15.09,230,68.05,34,10.06,175,51.78,163,48.22,1,0.29,14,4.03,64,18.44,217,62.54,3,0.86,N<10,,14,13.8,14,58.33
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,4003,Lincoln High School,A,9-12      ,86,6,6.98,0,0,0,0,0,0,3,3.49,7,8.14,61,70.93,9,10.47,40,46.51,46,53.49,0,0,0,0,13,15.12,68,79.07,6,6.98,N<10,,14,13.7,5,83.33
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,1715,Parents As Partners,A,K-8       ,11,3,27.27,0,0,0,0,0,0,0,0,0,0,7,63.64,1,9.09,6,54.55,5,45.45,0,0,0,0,4,26.67,7,46.67,0,0,N<10,,11,12,1,100
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,2908,Port Angeles High School,P,9-12      ,1166,36,3.09,17,1.46,1,0.09,18,1.54,12,1.03,91,7.8,906,77.7,103,8.83,595,51.03,571,48.97,1,0.09,5,0.45,134,11.93,472,42.03,63,5.61,20,1.78,18,17.1,42,64.62
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,5115,Roosevelt Elementary School,P,K-6       ,502,7,1.39,4,0.8,0,0,4,0.8,0,0,19,3.78,423,84.26,49,9.76,262,52.19,240,47.81,0,0,4,0.81,78,15.85,238,48.37,9,1.83,10,2.03,15,14.6,22,64.71
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,1897,Special Education,S,PK-12     ,26,1,3.85,2,7.69,1,3.85,3,11.54,1,3.85,3,11.54,18,69.23,0,0,17,65.38,9,34.62,0,0,0,0,36,97.3,19,51.35,0,0,N<10,,,0,0,
2015-16,Olympic Educational Service District 114,05,Clallam,05121,Port Angeles School District,3318,Stevens Middle School,P,7-8       ,555,18,3.24,10,1.8,0,0,10,1.8,4,0.72,42,7.57,414,74.59,67,12.07,282,50.81,273,49.19,0,0,3,0.55,76,14.02,279,51.48,16,2.95,10,1.85,18,17.7,27,87.1
