SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4298,Silver Firs Elementary,P,PK-5      ,499,3,0.6,68,13.63,4,0.8,72,14.43,16,3.21,71,14.23,298,59.72,39,7.82,276,55.31,223,44.69,0,0,54,10.4,124,23.89,88,16.96,6,1.16,N<10,,19,14.6,17,65.38
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2545,Silver Lake Elementary - Everett,P,PK-5      ,645,4,0.62,96,14.88,6,0.93,102,15.81,26,4.03,172,26.67,293,45.43,48,7.44,326,50.54,319,49.46,2,0.3,153,23.11,81,12.24,309,46.68,15,2.27,N<10,,17,11.1,21,55.26
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3903,Special Services,S,PK-12     ,171,0,0,14,8.19,1,0.58,15,8.77,9,5.26,32,18.71,101,59.06,14,8.19,102,59.65,69,40.35,0,0,0,0,185,100,23,12.43,0,0,13,7.03,,0,0,
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3002,View Ridge Elementary,P,PK-5      ,575,0,0,28,4.87,2,0.35,30,5.22,15,2.61,88,15.3,402,69.91,40,6.96,301,52.35,274,47.65,0,0,92,16.08,86,15.03,220,38.46,10,1.75,N<10,,16,14.4,19,54.29
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2752,Whittier Elementary,P,PK-5      ,496,5,1.01,22,4.44,0,0,22,4.44,25,5.04,64,12.9,330,66.53,50,10.08,253,51.01,243,48.99,0,0,33,6.83,77,15.94,177,36.65,13,2.69,N<10,,18,16.2,11,39.29
2016-17,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4125,Woodside Elementary,P,PK-5      ,685,0,0,78,11.39,4,0.58,82,11.97,16,2.34,182,26.57,328,47.88,77,11.24,354,51.68,331,48.32,0,0,161,23.1,84,12.05,221,31.71,4,0.57,N<10,,18,12.3,22,57.89
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),1646,49th Street Academy,S,K-12      ,105,1,0.95,9,8.57,0,0,9,8.57,11,10.48,14,13.33,66,62.86,4,3.81,81,77.14,24,22.86,0,0,3,2.88,92,88.46,70,67.31,2,1.92,N<10,,8,8.6,10,71.43
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4299,Burnt Bridge Creek Elementary Sch,P,PK-5      ,470,3,0.64,16,3.4,11,2.34,27,5.74,10,2.13,80,17.02,296,62.98,54,11.49,249,52.98,221,47.02,0,0,71,15.11,66,14.04,218,46.38,3,0.64,N<10,,13,11.6,28,77.78
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3736,Burton Elementary School,P,K-5       ,431,2,0.46,10,2.32,10,2.32,20,4.64,7,1.62,129,29.93,247,57.31,26,6.03,217,50.35,214,49.65,0,0,121,27.82,98,22.53,272,62.53,4,0.92,N<10,,11,15,34,89.47
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3785,Cascade Middle School,P,6-8       ,913,6,0.66,38,4.16,28,3.07,66,7.23,25,2.74,235,25.74,500,54.76,81,8.87,486,53.23,427,46.77,4,0.44,105,11.53,163,17.89,541,59.39,15,1.65,N<10,,16,14.5,46,82.14
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4587,Columbia Valley Elementary,P,PK-5      ,581,1,0.17,53,9.12,5,0.86,58,9.98,23,3.96,111,19.1,333,57.31,55,9.47,307,52.84,274,47.16,2,0.35,104,18.12,88,15.33,228,39.72,10,1.74,N<10,,15,12.9,26,66.67
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3320,Covington Middle School,P,6-8       ,1065,7,0.66,37,3.47,27,2.54,64,6.01,25,2.35,301,28.26,595,55.87,73,6.85,553,51.92,512,48.08,1,0.09,165,15.33,135,12.55,661,61.43,23,2.14,N<10,,16,13.2,49,74.24
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3822,Crestline Elementary School,P,PK-5      ,544,1,0.18,11,2.02,13,2.39,24,4.41,16,2.94,219,40.26,233,42.83,51,9.38,270,49.63,274,50.37,0,0,140,26.27,63,11.82,366,68.67,4,0.75,10,1.88,13,9.6,32,74.42
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),1530,Early Childhood Center,S,PK-PK     ,137,1,0.73,5,3.65,1,0.73,6,4.38,5,3.65,47,34.31,69,50.36,9,6.57,101,73.72,36,26.28,0,0,0,0,201,100,92,45.77,0,0,N<10,,,0,0,
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3148,Ellsworth Elementary School,P,PK-5      ,443,1,0.23,14,3.16,5,1.13,19,4.29,10,2.26,158,35.67,199,44.92,56,12.64,221,49.89,222,50.11,0,0,123,27.27,62,13.75,272,60.31,0,0,N<10,,13,12.6,23,69.7
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5136,Endeavour Elementary School,P,K-5       ,736,2,0.27,35,4.76,34,4.62,69,9.38,14,1.9,209,28.4,367,49.86,75,10.19,378,51.36,358,48.64,1,0.14,161,22.05,109,14.93,408,55.89,3,0.41,N<10,,15,10.4,26,52
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),2724,Evergreen High School,P,9-12      ,1739,10,0.58,81,4.66,55,3.16,136,7.82,62,3.57,354,20.36,1058,60.84,119,6.84,903,51.93,836,48.07,2,0.12,110,6.48,241,14.2,808,47.61,42,2.47,N<10,,19,13.4,68,75.56
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3971,Fircrest Elementary School,P,PK-5      ,497,3,0.6,25,5.03,23,4.63,48,9.66,8,1.61,115,23.14,291,58.55,32,6.44,265,53.32,232,46.68,1,0.2,130,26.16,60,12.07,310,62.37,10,2.01,N<10,,14,16.3,25,69.44
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4499,Fishers Landing Elementary School,P,PK-5      ,663,1,0.15,112,16.89,1,0.15,113,17.04,16,2.41,58,8.75,406,61.24,69,10.41,334,50.38,329,49.62,0,0,60,9.19,72,11.03,111,17.00,22,3.37,N<10,,16,12.8,33,78.57
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4498,Frontier Middle School,P,6-8       ,804,4,0.5,51,6.34,15,1.87,66,8.21,19,2.36,137,17.04,528,65.67,50,6.22,409,50.87,395,49.13,0,0,81,10.02,116,14.36,351,43.44,41,5.07,N<10,,16,14.3,40,80
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4380,Harmony Elementary School,P,K-5       ,661,1,0.15,33,4.99,13,1.97,46,6.96,20,3.03,68,10.29,471,71.26,55,8.32,345,52.19,316,47.81,0,0,86,12.87,62,9.28,176,26.35,11,1.65,N<10,,17,14.6,30,78.95
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4163,Hearthwood Elementary School,P,PK-5      ,399,1,0.25,14,3.51,5,1.25,19,4.76,12,3.01,72,18.05,253,63.41,42,10.53,216,54.14,183,45.86,1,0.24,73,17.72,84,20.39,208,50.49,6,1.46,N<10,,11,14.3,25,69.44
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5310,HeLa High School,P,9-12      ,592,3,0.51,55,9.29,12,2.03,67,11.32,13,2.2,89,15.03,388,65.54,32,5.41,221,37.33,371,62.67,1,0.17,18,3.06,27,4.58,221,37.52,25,4.24,N<10,,20,7.2,22,73.33
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4523,Heritage High School,P,9-12      ,1879,17,0.9,91,4.84,42,2.24,133,7.08,62,3.3,436,23.2,1123,59.77,108,5.75,1001,53.27,878,46.73,0,0,124,6.87,256,14.17,884,48.95,61,3.38,N<10,,20,12.7,70,74.47
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),1926,Home Choice Academy,A,K-12      ,148,0,0,5,3.38,0,0,5,3.38,1,0.68,11,7.43,121,81.76,10,6.76,69,46.62,79,53.38,0,0,5,3.01,20,12.05,49,29.52,6,3.61,N<10,,19,11.3,6,75
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4560,Illahee Elementary School,P,K-5       ,601,1,0.17,90,14.98,9,1.5,99,16.47,15,2.5,76,12.65,352,58.57,58,9.65,293,48.75,308,51.25,0,0,73,11.95,58,9.49,160,26.19,12,1.96,N<10,,15,17.7,32,82.05
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3994,Image Elementary School,P,PK-5      ,706,2,0.28,31,4.39,15,2.12,46,6.52,20,2.83,147,20.82,408,57.79,83,11.76,354,50.14,352,49.86,2,0.29,171,24.5,66,9.46,394,56.45,6,0.86,N<10,,15,10.4,32,68.09
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),1801,iQ Academy Washington,A,7-12      ,86,1,1.16,1,1.16,0,0,1,1.16,1,1.16,10,11.63,70,81.4,3,3.49,35,40.7,51,59.3,0,0,1,0.94,7,6.6,43,40.57,3,2.83,N<10,,11,9.4,4,50
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4042,Legacy High School,A,9-12      ,195,2,1.03,0,0,2,1.03,2,1.03,6,3.08,21,10.77,144,73.85,20,10.26,81,41.54,114,58.46,0,0,6,2.63,36,15.79,102,44.74,19,8.33,N<10,,24,15.4,5,62.5
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3618,Marrion Elementary School,P,PK-5      ,545,1,0.18,5,0.92,8,1.47,13,2.39,8,1.47,217,39.82,255,46.79,51,9.36,278,51.01,267,48.99,0,0,170,30.25,85,15.12,390,69.40,6,1.07,N<10,,14,11.1,23,57.5
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),2829,Mill Plain Elementary School,P,PK-5      ,460,4,0.87,15,3.26,19,4.13,34,7.39,13,2.83,139,30.22,224,48.7,46,10,221,48.04,239,51.96,7,1.48,122,25.79,64,13.53,284,60.04,4,0.85,N<10,,13,14.3,28,77.78
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4162,Mountain View High School,P,9-12      ,1940,13,0.67,197,10.15,22,1.13,219,11.29,78,4.02,451,23.25,1025,52.84,154,7.94,1038,53.51,902,46.49,2,0.1,108,5.65,224,11.73,688,36.02,54,2.83,N<10,,21,13,65,71.43
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5435,Open Doors Evergreen,R,9-12      ,6,1,16.67,1,16.67,0,0,1,16.67,1,16.67,0,0,3,50,0,0,3,50,3,50,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),2912,Orchards Elementary School,P,PK-5      ,544,4,0.74,14,2.57,13,2.39,27,4.96,9,1.65,158,29.04,297,54.6,49,9.01,285,52.39,259,47.61,2,0.35,156,27.51,92,16.23,403,71.08,14,2.47,N<10,,12,10.3,33,73.33
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4209,Pacific Middle School,P,6-8       ,985,6,0.61,60,6.09,14,1.42,74,7.51,20,2.03,171,17.36,626,63.55,88,8.93,518,52.59,467,47.41,0,0,68,6.84,116,11.67,368,37.02,32,3.22,N<10,,17,14.4,44,75.86
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4445,Pioneer Elementary School,P,PK-5      ,715,1,0.14,35,4.9,12,1.68,47,6.57,20,2.8,222,31.05,387,54.13,38,5.31,359,50.21,356,49.79,1,0.14,220,30.43,91,12.59,372,51.45,7,0.97,N<10,,15,11.3,31,65.96
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3995,Riverview Elementary School,P,PK-5      ,479,2,0.42,23,4.8,3,0.63,26,5.43,19,3.97,106,22.13,271,56.58,55,11.48,248,51.77,231,48.23,0,0,80,16.13,75,15.12,217,43.75,10,2.02,N<10,,15,13,23,71.88
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4561,Shahala Middle School,P,6-8       ,1125,1,0.09,180,16,7,0.62,187,16.62,37,3.29,169,15.02,628,55.82,103,9.16,594,52.8,531,47.2,2,0.18,55,4.95,104,9.35,285,25.63,46,4.14,N<10,,17,14.1,55,83.33
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3149,Sifton Elementary School,P,K-5       ,481,1,0.21,15,3.12,7,1.46,22,4.57,4,0.83,130,27.03,289,60.08,35,7.28,235,48.86,246,51.14,1,0.21,138,28.51,76,15.7,296,61.16,9,1.86,N<10,,13,12.5,31,81.58
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3823,Silver Star Elementary School,P,K-5       ,477,2,0.42,11,2.31,5,1.05,16,3.35,7,1.47,71,14.88,343,71.91,38,7.97,252,52.83,225,47.17,0,0,84,17.72,67,14.14,269,56.75,1,0.21,N<10,,14,14.2,27,77.14
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3970,Sunset Elementary School,P,PK-5      ,560,5,0.89,26,4.64,8,1.43,34,6.07,14,2.5,101,18.04,367,65.54,39,6.96,299,53.39,261,46.61,0,0,150,27.17,55,9.96,310,56.16,10,1.81,N<10,,16,11.2,28,77.78
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5111,Union High School,P,9-12      ,2024,11,0.54,219,10.82,29,1.43,248,12.25,62,3.06,271,13.39,1286,63.54,146,7.21,1056,52.17,968,47.83,1,0.05,76,3.77,206,10.23,505,25.07,50,2.48,N<10,,22,13,77,83.7
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4051,Wyeast Middle School,P,6-8       ,868,10,1.15,23,2.65,16,1.84,39,4.49,26,3,281,32.37,440,50.69,72,8.29,465,53.57,403,46.43,5,0.59,101,11.97,117,13.86,472,55.92,19,2.25,N<10,,17,13.2,43,84.31
2016-17,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4579,York Elementary School,P,PK-5      ,538,2,0.37,24,4.46,0,0,24,4.46,7,1.3,93,17.29,368,68.4,44,8.18,273,50.74,265,49.26,0,0,88,16.03,61,11.11,200,36.43,7,1.28,N<10,,15,14.4,29,78.38
2016-17,Educational Service District 101,33,Stevens,33205,Evergreen School District (Stevens),3197,Evergreen School,P,K-6       ,28,9,32.14,0,0,0,0,0,0,0,0,0,0,13,46.43,6,21.43,14,50,14,50,0,0,0,0,3,10.34,18,62.07,0,0,N<10,,9,17.3,2,66.67
2016-17,Office of Superintendent of Public Instruction,17,King,17906,Excel Public Charter School LEA,5377,Excel Public Charter School,P,6-8       ,187,0,0,16,8.56,2,1.07,18,9.63,58,31.02,17,9.09,67,35.83,27,14.44,108,57.75,79,42.25,0,0,20,12.66,21,13.29,74,46.84,10,6.33,N<10,,17,2.2,5,45.45
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3519,Adelaide Elementary School,P,PK-5      ,398,1,0.25,27,6.78,35,8.79,62,15.58,35,8.79,129,32.41,108,27.14,63,15.83,215,54.02,183,45.98,0,0,111,28.32,59,15.05,266,67.86,4,1.02,N<10,,15,13.7,12,46.15
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5279,Birth to Three Development Center,S,PK-PK     ,120,0,0,10,8.33,8,6.67,18,15,10,8.33,47,39.17,28,23.33,17,14.17,80,66.67,40,33.33,0,0,0,0,132,100,60,45.45,0,0,21,15.91,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3700,Brigadoon Elementary School,P,PK-5      ,368,3,0.82,20,5.43,7,1.9,27,7.34,42,11.41,92,25,139,37.77,65,17.66,196,53.26,172,46.74,0,0,53,14.64,76,20.99,188,51.93,4,1.1,N<10,,15,8.8,10,41.67
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3547,Camelot Elementary School,P,PK-5      ,327,4,1.22,40,12.23,11,3.36,51,15.6,23,7.03,63,19.27,139,42.51,47,14.37,171,52.29,156,47.71,0,0,89,26.65,85,25.45,197,58.98,3,0.9,N<10,,15,9.5,17,77.27
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5163,Career Academy at Truman High School,A,9-12      ,108,4,3.7,7,6.48,10,9.26,17,15.74,13,12.04,29,26.85,30,27.78,15,13.89,45,41.67,63,58.33,0,0,5,4.35,17,14.78,72,62.61,11,9.57,N<10,,15,14.6,4,57.14
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3766,Decatur High School,P,9-12      ,1392,8,0.57,129,9.27,67,4.81,196,14.08,213,15.3,335,24.07,513,36.85,127,9.12,731,52.51,661,47.49,1,0.07,107,8,169,12.63,592,44.25,51,3.81,N<10,,20,10.2,45,65.22
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5280,Dynamic Family Services,S,PK-12     ,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,2,100,0,0,0,0,0,0,1,100,,>95%,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1950,Employment Transition Program,S,9-12      ,44,0,0,6,13.64,2,4.55,8,18.18,8,18.18,5,11.36,21,47.73,2,4.55,34,77.27,10,22.73,0,0,0,0,41,100,26,63.41,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4470,Enterprise Elementary School,P,PK-5      ,436,6,1.38,54,12.39,21,4.82,75,17.2,44,10.09,105,24.08,138,31.65,68,15.6,231,52.98,205,47.02,0,0,116,25.38,83,18.16,255,55.80,14,3.06,N<10,,16,12,16,59.26
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,2417,Federal Way High School,P,9-12      ,1566,7,0.45,171,10.92,123,7.85,294,18.77,223,14.24,520,33.21,346,22.09,176,11.24,813,51.92,753,48.08,1,0.07,208,13.77,204,13.5,867,57.38,33,2.18,N<10,,21,12.7,57,75
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1789,Federal Way Public Academy,P,6-10      ,312,0,0,58,18.59,5,1.6,63,20.19,22,7.05,45,14.42,136,43.59,46,14.74,145,46.47,167,53.53,0,0,11,3.55,2,0.65,85,27.42,4,1.29,N<10,,24,19.9,12,92.31
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5218,Federal Way Public School ECEAP,P,PK-PK     ,10,0,0,0,0,0,0,0,0,0,0,8,80,1,10,1,10,7,70,3,30,0,0,0,0,18,100,11,61.11,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5219,Federal Way Public Schools Headstart,P,PK-PK     ,4,0,0,0,0,0,0,0,0,0,0,3,75,1,25,0,0,3,75,1,25,0,0,0,0,9,100,7,77.78,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5107,Federal Way Running Start Home School,P,11-12     ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,2,100,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5255,Gateway to College,Z,9-12      ,30,0,0,1,3.33,2,6.67,3,10,4,13.33,10,33.33,10,33.33,3,10,20,66.67,10,33.33,0,0,3,7.14,2,4.76,12,28.57,1,2.38,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4426,Green Gables Elementary School,P,PK-5      ,430,0,0,34,7.91,11,2.56,45,10.47,53,12.33,66,15.35,194,45.12,72,16.74,210,48.84,220,51.16,0,0,55,13.19,55,13.19,151,36.21,6,1.44,N<10,,18,7.5,14,58.33
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3898,Illahee Middle School,P,5-8       ,768,4,0.52,125,16.28,37,4.82,162,21.09,108,14.06,172,22.4,222,28.91,100,13.02,402,52.34,366,47.66,0,0,81,10.45,94,12.13,393,50.71,22,2.84,N<10,,16,13.6,32,68.09
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1759,Internet Academy,5,PK-12     ,207,2,0.97,9,4.35,2,0.97,11,5.31,14,6.76,28,13.53,131,63.29,21,10.14,86,41.55,121,58.45,0,0,6,1.84,1,0.31,86,26.38,11,3.37,N<10,,12,16.2,16,94.12
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3701,Kilo Middle School,P,6-8       ,566,2,0.35,56,9.89,12,2.12,68,12.01,35,6.18,211,37.28,185,32.69,65,11.48,278,49.12,288,50.88,1,0.17,73,12.74,88,15.36,371,64.75,18,3.14,N<10,,16,11.7,24,68.57
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3738,Lake Dolloff Elementary School,P,PK-5      ,468,3,0.64,57,12.18,22,4.7,79,16.88,79,16.88,104,22.22,115,24.57,88,18.8,259,55.34,209,44.66,0,0,119,24.39,64,13.11,329,67.42,12,2.46,N<10,,19,7.6,14,56
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3568,Lake Grove Elementary School,P,PK-5      ,422,5,1.18,21,4.98,28,6.64,49,11.61,53,12.56,147,34.83,94,22.27,74,17.54,203,48.1,219,51.9,0,0,126,29.44,74,17.29,336,78.50,9,2.1,N<10,,17,18.4,20,80
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,2841,Lakeland Elementary School,P,PK-5      ,409,4,0.98,42,10.27,17,4.16,59,14.43,31,7.58,71,17.36,205,50.12,39,9.54,198,48.41,211,51.59,0,0,85,21.09,46,11.41,200,49.63,10,2.48,N<10,,16,13.5,15,57.69
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3381,Lakota Middle School,P,6-8       ,761,2,0.26,82,10.78,44,5.78,126,16.56,88,11.56,195,25.62,249,32.72,101,13.27,397,52.17,364,47.83,0,0,87,11.36,80,10.44,399,52.09,28,3.66,N<10,,18,10.6,24,55.81
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3627,Mark Twain Elementary School,P,PK-5      ,586,0,0,66,11.26,65,11.09,131,22.35,109,18.6,243,41.47,57,9.73,46,7.85,292,49.83,294,50.17,1,0.17,264,46.07,50,8.73,481,83.94,10,1.75,N<10,,17,10.7,26,76.47
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4480,Meredith Hill Elementary School,P,PK-5      ,492,1,0.2,79,16.06,11,2.24,90,18.29,34,6.91,121,24.59,198,40.24,48,9.76,270,54.88,222,45.12,1,0.2,100,19.8,126,24.95,220,43.56,4,0.79,N<10,,16,14.7,18,60
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3159,Mirror Lake Elementary School,P,PK-5      ,360,1,0.28,31,8.61,29,8.06,60,16.67,72,20,122,33.89,58,16.11,47,13.06,187,51.94,173,48.06,0,0,110,26,63,14.89,356,84.16,7,1.65,N<10,,13,11.4,16,57.14
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3625,Nautilus K-8 School,P,K-8       ,553,3,0.54,50,9.04,41,7.41,91,16.46,54,9.76,145,26.22,190,34.36,70,12.66,280,50.63,273,49.37,0,0,147,26.02,57,10.09,314,55.58,7,1.24,N<10,,18,13.7,18,58.06
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3432,Olympic View Elementary School,P,PK-5      ,409,2,0.49,18,4.4,18,4.4,36,8.8,40,9.78,228,55.75,54,13.2,49,11.98,231,56.48,178,43.52,0,0,172,40.86,61,14.49,362,85.99,5,1.19,N<10,,15,11.8,18,66.67
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5348,Open Doors Youth Reengagement (1418),R,9-12      ,179,3,1.68,13,7.26,12,6.7,25,13.97,35,19.55,48,26.82,45,25.14,23,12.85,92,51.4,87,48.6,0,0,11,4.42,37,14.86,133,53.41,7,2.81,N<10,,45,12.5,3,75
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3329,Panther Lake Elementary School,P,PK-5      ,474,3,0.63,51,10.76,53,11.18,104,21.94,89,18.78,126,26.58,85,17.93,67,14.14,251,52.95,223,47.05,2,0.45,133,29.69,42,9.38,337,75.22,7,1.56,N<10,,16,11.2,20,68.97
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4422,Rainier View Elementary School,P,PK-5      ,524,0,0,32,6.11,21,4.01,53,10.11,117,22.33,134,25.57,138,26.34,82,15.65,286,54.58,238,45.42,0,0,154,29.17,73,13.83,378,71.59,8,1.52,10,1.89,16,11,14,42.42
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3626,Sacajawea Middle School,P,6-8       ,718,3,0.42,96,13.37,59,8.22,155,21.59,66,9.19,250,34.82,158,22.01,86,11.98,377,52.51,341,47.49,8,1.05,138,18.11,90,11.81,483,63.39,14,1.84,N<10,,16,13.9,33,75
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4456,Saghalie Middle School,P,6-8       ,474,5,1.05,31,6.54,32,6.75,63,13.29,69,14.56,180,37.97,98,20.68,59,12.45,264,55.7,210,44.3,1,0.2,79,16.09,73,14.87,347,70.67,22,4.48,N<10,,15,8.4,24,75
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5029,Sequoyah Middle School,P,6-8       ,584,1,0.17,73,12.5,23,3.94,96,16.44,96,16.44,136,23.29,178,30.48,77,13.18,280,47.95,304,52.05,2,0.34,75,12.73,96,16.3,389,66.04,19,3.23,N<10,,16,8.9,27,72.97
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4374,Sherwood Forest Elementary School,P,PK-5      ,451,3,0.67,77,17.07,16,3.55,93,20.62,36,7.98,109,24.17,149,33.04,61,13.53,245,54.32,206,45.68,0,0,99,21.2,72,15.42,229,49.04,5,1.07,N<10,,16,16.6,21,75
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4343,Silver Lake Elementary School - Federal Way,P,PK-5      ,465,0,0,32,6.88,44,9.46,76,16.34,97,20.86,151,32.47,84,18.06,57,12.26,234,50.32,231,49.68,2,0.42,150,31.65,53,11.18,328,69.20,11,2.32,N<10,,17,9.7,13,46.43
2016-17,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3160,Star Lake Elementary School,P,PK-5      ,425,4,0.94,50,11.76,24,5.65,74,17.41,65,15.29,116,27.29,95,22.35,71,16.71,232,54.59,193,45.41,0,0,115,27.06,55,12.94,239,56.24,8,1.88,N<10,,15,9.9,15,53.57
