SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3994,Image Elementary School,P,PK-5      ,687,2,0.29,29,4.22,16,2.33,45,6.55,20,2.91,146,21.25,402,58.52,72,10.48,364,52.98,323,47.02,0,0,171,24.82,64,9.29,394,57.18,11,1.6,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4042,Legacy High School,A,6-12      ,280,0,0,5,1.79,5,1.79,10,3.57,9,3.21,46,16.43,191,68.21,24,8.57,143,51.07,137,48.93,0,0,16,4.68,57,16.67,187,54.68,24,7.02,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3618,Marrion Elementary School,P,PK-5      ,527,0,0,6,1.14,11,2.09,17,3.23,15,2.85,215,40.8,236,44.78,44,8.35,280,53.13,247,46.87,1,0.19,169,32.01,78,14.77,364,68.94,5,0.95,10,1.89,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),2829,Mill Plain Elementary School,P,PK-5      ,476,4,0.84,18,3.78,14,2.94,32,6.72,17,3.57,152,31.93,224,47.06,47,9.87,243,51.05,233,48.95,5,1.04,126,26.09,61,12.63,285,59.01,5,1.04,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4162,Mountain View High School,P,9-12      ,1905,17,0.89,188,9.87,14,0.73,202,10.6,78,4.09,460,24.15,997,52.34,151,7.93,1014,53.23,891,46.77,0,0,119,6.55,214,11.78,685,37.70,54,2.97,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5435,Open Doors Evergreen,R,9-12      ,13,0,0,0,0,1,7.69,1,7.69,0,0,2,15.38,10,76.92,0,0,8,61.54,5,38.46,0,0,0,0,3,21.43,8,57.14,0,0,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),2912,Orchards Elementary School,P,PK-5      ,555,4,0.72,19,3.42,16,2.88,35,6.31,11,1.98,167,30.09,278,50.09,60,10.81,300,54.05,255,45.95,2,0.37,135,24.73,138,25.27,384,70.33,15,2.75,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4209,Pacific Middle School,P,6-8       ,961,4,0.42,68,7.08,16,1.66,84,8.74,20,2.08,171,17.79,591,61.5,91,9.47,513,53.38,448,46.62,1,0.1,63,6.49,97,9.99,350,36.05,36,3.71,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4445,Pioneer Elementary School,P,PK-5      ,694,0,0,32,4.61,14,2.02,46,6.63,17,2.45,228,32.85,370,53.31,33,4.76,347,50,347,50,1,0.14,232,32.81,74,10.47,372,52.62,7,0.99,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3995,Riverview Elementary School,P,PK-5      ,463,3,0.65,20,4.32,3,0.65,23,4.97,12,2.59,108,23.33,269,58.1,48,10.37,234,50.54,229,49.46,0,0,79,16.99,78,16.77,197,42.37,9,1.94,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4561,Shahala Middle School,P,6-8       ,1114,1,0.09,152,13.64,8,0.72,160,14.36,39,3.5,206,18.49,608,54.58,100,8.98,576,51.71,538,48.29,2,0.18,76,6.83,114,10.25,309,27.79,44,3.96,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3149,Sifton Elementary School,P,K-5       ,480,0,0,20,4.17,7,1.46,27,5.63,4,0.83,142,29.58,268,55.83,39,8.13,221,46.04,259,53.96,3,0.62,137,28.31,83,17.15,303,62.60,8,1.65,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3823,Silver Star Elementary School,P,K-5       ,467,1,0.21,8,1.71,4,0.86,12,2.57,7,1.5,71,15.2,333,71.31,43,9.21,258,55.25,209,44.75,0,0,74,15.61,69,14.56,270,56.96,6,1.27,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3970,Sunset Elementary School,P,PK-5      ,537,4,0.74,25,4.66,7,1.3,32,5.96,20,3.72,84,15.64,357,66.48,40,7.45,300,55.87,237,44.13,0,0,131,24.39,62,11.55,304,56.61,8,1.49,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),5111,Union High School,P,9-12      ,1990,9,0.45,224,11.26,29,1.46,253,12.71,48,2.41,265,13.32,1248,62.71,167,8.39,1047,52.61,943,47.39,2,0.1,84,4.23,187,9.42,492,24.77,65,3.27,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4051,Wyeast Middle School,P,6-8       ,874,5,0.57,20,2.29,16,1.83,36,4.12,24,2.75,299,34.21,423,48.4,87,9.95,459,52.52,415,47.48,6,0.7,112,13.05,115,13.4,487,56.76,22,2.56,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4579,York Elementary School,P,PK-5      ,518,0,0,24,4.63,2,0.39,26,5.02,4,0.77,92,17.76,356,68.73,40,7.72,264,50.97,254,49.03,0,0,77,14.61,60,11.39,197,37.38,4,0.76,N<10,,,0,0,
2017-18,Educational Service District 101,33,Stevens,33205,Evergreen School District (Stevens),3197,Evergreen School,P,K-6       ,33,10,30.3,0,0,0,0,0,0,0,0,0,0,14,42.42,9,27.27,16,48.48,17,51.52,0,0,0,0,3,8.57,25,71.43,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3519,Adelaide Elementary School,P,PK-5      ,382,0,0,29,7.59,43,11.26,72,18.85,35,9.16,116,30.37,107,28.01,52,13.61,220,57.59,162,42.41,0,0,103,27.11,64,16.84,239,62.89,3,0.79,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5279,Birth to Three Development Center,S,PK-PK     ,135,0,0,9,6.67,4,2.96,13,9.63,15,11.11,54,40,32,23.7,21,15.56,91,67.41,44,32.59,0,0,0,0,139,100,57,41.01,0,0,14,10.07,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3700,Brigadoon Elementary School,P,PK-5      ,370,2,0.54,31,8.38,7,1.89,38,10.27,44,11.89,98,26.49,119,32.16,69,18.65,198,53.51,172,46.49,0,0,61,15.93,90,23.5,212,55.35,7,1.83,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3547,Camelot Elementary School,P,PK-5      ,307,2,0.65,40,13.03,7,2.28,47,15.31,16,5.21,71,23.13,121,39.41,50,16.29,153,49.84,154,50.16,0,0,87,27.53,77,24.37,172,54.43,7,2.22,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5163,Career Academy at Truman High School,A,9-12      ,93,1,1.08,3,3.23,11,11.83,14,15.05,13,13.98,26,27.96,25,26.88,14,15.05,42,45.16,51,54.84,0,0,10,9.71,19,18.45,57,55.34,4,3.88,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3766,Decatur High School,P,9-12      ,1407,7,0.5,131,9.31,71,5.05,202,14.36,205,14.57,353,25.09,494,35.11,146,10.38,752,53.45,655,46.55,1,0.07,124,9.24,160,11.92,609,45.38,57,4.25,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5280,Dynamic Family Services,S,PK-12     ,6,0,0,0,0,0,0,0,0,0,0,1,16.67,3,50,2,33.33,5,83.33,1,16.67,0,0,0,0,6,100,5,83.33,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1950,Employment Transition Program,S,9-12      ,43,0,0,6,13.95,2,4.65,8,18.6,7,16.28,9,20.93,17,39.53,2,4.65,28,65.12,15,34.88,0,0,2,4.88,40,97.56,26,63.41,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4470,Enterprise Elementary School,P,PK-5      ,439,1,0.23,53,12.07,24,5.47,77,17.54,50,11.39,105,23.92,140,31.89,66,15.03,246,56.04,193,43.96,2,0.46,100,22.83,84,19.18,246,56.16,16,3.65,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,2417,Federal Way High School,P,9-12      ,1582,5,0.32,174,11,151,9.54,325,20.54,250,15.8,524,33.12,304,19.22,174,11,802,50.7,780,49.3,1,0.06,239,15.46,210,13.58,880,56.92,31,2.01,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1789,Federal Way Public Academy,P,6-10      ,310,1,0.32,47,15.16,1,0.32,48,15.48,19,6.13,53,17.1,136,43.87,53,17.1,159,51.29,151,48.71,0,0,12,3.92,6,1.96,85,27.78,6,1.96,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5218,Federal Way Public School ECEAP,P,PK-PK     ,10,0,0,0,0,0,0,0,0,0,0,6,60,3,30,1,10,7,70,3,30,0,0,0,0,24,100,14,58.33,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5219,Federal Way Public Schools Headstart,P,PK-PK     ,4,0,0,0,0,0,0,0,0,0,0,2,50,0,0,2,50,3,75,1,25,0,0,0,0,6,100,4,66.67,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5107,Federal Way Running Start Home School,P,11-12     ,2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,50,2,100,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5255,Gateway to College,Z,9-12      ,36,0,0,1,2.78,1,2.78,2,5.56,5,13.89,17,47.22,6,16.67,6,16.67,20,55.56,16,44.44,0,0,3,10,1,3.33,10,33.33,1,3.33,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4426,Green Gables Elementary School,P,PK-5      ,394,0,0,29,7.36,9,2.28,38,9.64,49,12.44,72,18.27,166,42.13,69,17.51,184,46.7,210,53.3,0,0,54,13.95,56,14.47,156,40.31,6,1.55,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3898,Illahee Middle School,P,5-8       ,809,9,1.11,120,14.83,49,6.06,169,20.89,136,16.81,179,22.13,215,26.58,101,12.48,409,50.56,400,49.44,0,0,100,12.25,102,12.5,453,55.51,26,3.19,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1759,Internet Academy,5,PK-12     ,252,3,1.19,12,4.76,6,2.38,18,7.14,15,5.95,37,14.68,149,59.13,30,11.9,106,42.06,146,57.94,0,0,6,1.66,1,0.28,76,20.99,13,3.59,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3701,Kilo Middle School,P,6-8       ,604,3,0.5,69,11.42,13,2.15,82,13.58,38,6.29,211,34.93,190,31.46,80,13.25,283,46.85,321,53.15,1,0.17,99,16.36,99,16.36,373,61.65,20,3.31,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3738,Lake Dolloff Elementary School,P,PK-5      ,489,7,1.43,60,12.27,34,6.95,94,19.22,73,14.93,106,21.68,126,25.77,83,16.97,261,53.37,228,46.63,0,0,122,24.75,64,12.98,342,69.37,6,1.22,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3568,Lake Grove Elementary School,P,PK-5      ,428,5,1.17,24,5.61,20,4.67,44,10.28,47,10.98,164,38.32,99,23.13,69,16.12,215,50.23,213,49.77,0,0,125,29.14,69,16.08,308,71.79,9,2.1,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,2841,Lakeland Elementary School,P,PK-5      ,435,1,0.23,46,10.57,18,4.14,64,14.71,46,10.57,73,16.78,208,47.82,43,9.89,206,47.36,229,52.64,0,0,84,19.81,49,11.56,226,53.30,7,1.65,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3381,Lakota Middle School,P,6-8       ,783,2,0.26,62,7.92,37,4.73,99,12.64,105,13.41,200,25.54,254,32.44,123,15.71,411,52.49,372,47.51,0,0,89,11.19,100,12.58,402,50.57,28,3.52,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3627,Mark Twain Elementary School,P,PK-5      ,537,0,0,60,11.17,46,8.57,106,19.74,114,21.23,231,43.02,51,9.5,35,6.52,267,49.72,270,50.28,2,0.38,233,44.21,59,11.2,429,81.40,9,1.71,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4480,Meredith Hill Elementary School,P,PK-5      ,471,1,0.21,85,18.05,11,2.34,96,20.38,33,7.01,115,24.42,179,38,47,9.98,266,56.48,205,43.52,1,0.2,103,20.98,142,28.92,205,41.75,4,0.81,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3159,Mirror Lake Elementary School,P,PK-5      ,487,1,0.21,40,8.21,29,5.95,69,14.17,138,28.34,134,27.52,90,18.48,55,11.29,247,50.72,240,49.28,1,0.21,136,28.63,65,13.68,375,78.95,7,1.47,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3625,Nautilus K-8 School,P,K-8       ,544,0,0,45,8.27,30,5.51,75,13.79,52,9.56,159,29.23,186,34.19,72,13.24,268,49.26,276,50.74,0,0,147,26.92,62,11.36,282,51.65,6,1.1,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3432,Olympic View Elementary School,P,PK-5      ,450,2,0.44,14,3.11,30,6.67,44,9.78,55,12.22,230,51.11,72,16,47,10.44,258,57.33,192,42.67,2,0.42,184,38.82,68,14.35,365,77.00,1,0.21,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5348,Open Doors Youth Reengagement (1418),R,9-12      ,233,1,0.43,11,4.72,16,6.87,27,11.59,39,16.74,60,25.75,69,29.61,37,15.88,122,52.36,111,47.64,0,0,36,11.43,52,16.51,175,55.56,12,3.81,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3329,Panther Lake Elementary School,P,PK-5      ,449,5,1.11,59,13.14,55,12.25,114,25.39,85,18.93,120,26.73,65,14.48,60,13.36,237,52.78,212,47.22,0,0,138,31.51,52,11.87,328,74.89,4,0.91,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4422,Rainier View Elementary School,P,PK-5      ,523,1,0.19,40,7.65,22,4.21,62,11.85,122,23.33,131,25.05,123,23.52,84,16.06,292,55.83,231,44.17,0,0,158,30.62,60,11.63,359,69.57,4,0.78,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3626,Sacajawea Middle School,P,6-8       ,790,3,0.38,88,11.14,51,6.46,139,17.59,104,13.16,281,35.57,176,22.28,87,11.01,403,51.01,387,48.99,3,0.39,141,18.26,100,12.95,487,63.08,13,1.68,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5029,Sequoyah Middle School,P,6-8       ,578,1,0.17,74,12.8,29,5.02,103,17.82,98,16.96,150,25.95,147,25.43,79,13.67,290,50.17,288,49.83,1,0.18,93,16.46,99,17.52,380,67.26,15,2.65,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4374,Sherwood Forest Elementary School,P,PK-5      ,452,2,0.44,84,18.58,12,2.65,96,21.24,41,9.07,97,21.46,147,32.52,69,15.27,253,55.97,199,44.03,0,0,107,23.83,76,16.93,207,46.10,8,1.78,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4343,Silver Lake Elementary School - Federal Way,P,PK-5      ,428,1,0.23,33,7.71,29,6.78,62,14.49,103,24.07,124,28.97,82,19.16,56,13.08,223,52.1,205,47.9,0,0,116,27.62,53,12.62,286,68.10,7,1.67,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3160,Star Lake Elementary School,P,PK-5      ,430,4,0.93,49,11.4,21,4.88,70,16.28,68,15.81,124,28.84,92,21.4,72,16.74,236,54.88,194,45.12,1,0.24,120,28.44,52,12.32,239,56.64,5,1.18,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3567,Sunnycrest Elementary School,P,PK-5      ,620,4,0.65,68,10.97,33,5.32,101,16.29,77,12.42,259,41.77,102,16.45,77,12.42,314,50.65,306,49.35,0,0,357,58.52,56,9.18,442,72.46,1,0.16,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,1951,Support School,P,PK-12     ,97,0,0,4,4.12,2,2.06,6,6.19,12,12.37,18,18.56,36,37.11,25,25.77,67,69.07,30,30.93,0,0,3,2.65,98,86.73,35,30.97,1,0.88,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,5473,TAFA at Saghalie,P,6-12      ,696,4,0.57,66,9.48,42,6.03,108,15.52,98,14.08,233,33.48,166,23.85,87,12.5,397,57.04,299,42.96,0,0,91,13.46,86,12.72,411,60.80,26,3.85,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3584,Thomas Jefferson High School,P,9-12      ,1699,4,0.24,337,19.84,61,3.59,398,23.43,217,12.77,454,26.72,452,26.6,174,10.24,837,49.26,862,50.74,0,0,243,14.69,151,9.13,849,51.33,39,2.36,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,4570,Todd Beamer High School,P,9-12      ,1611,6,0.37,232,14.4,84,5.21,316,19.62,201,12.48,332,20.61,539,33.46,217,13.47,813,50.47,798,49.53,1,0.07,165,10.86,199,13.1,722,47.53,56,3.69,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3431,Totem Middle School,P,6-8       ,690,5,0.72,82,11.88,43,6.23,125,18.12,126,18.26,229,33.19,109,15.8,96,13.91,346,50.14,344,49.86,1,0.14,210,30.17,90,12.93,497,71.41,13,1.87,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3628,Twin Lakes Elementary School,P,PK-5      ,353,3,0.85,26,7.37,17,4.82,43,12.18,65,18.41,92,26.06,100,28.33,50,14.16,196,55.52,157,44.48,0,0,63,17.07,73,19.78,226,61.25,6,1.63,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3582,Valhalla Elementary School,P,PK-5      ,587,1,0.17,60,10.22,22,3.75,82,13.97,52,8.86,281,47.87,122,20.78,49,8.35,285,48.55,302,51.45,0,0,228,38.64,48,8.14,427,72.37,7,1.19,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3583,Wildwood Elementary School,P,PK-5      ,587,0,0,39,6.64,31,5.28,70,11.93,74,12.61,321,54.68,63,10.73,59,10.05,304,51.79,283,48.21,3,0.5,273,45.73,88,14.74,430,72.03,2,0.34,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17210,Federal Way School District,3328,Woodmont K-8 School,P,K-8       ,500,1,0.2,60,12,16,3.2,76,15.2,77,15.4,153,30.6,137,27.4,56,11.2,236,47.2,264,52.8,0,0,123,25.57,60,12.47,282,58.63,5,1.04,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37502,Ferndale School District,2263,Beach Elem,P,K-5       ,43,7,16.28,0,0,0,0,0,0,0,0,2,4.65,26,60.47,8,18.6,24,55.81,19,44.19,0,0,0,0,7,16.28,18,41.86,4,9.3,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37502,Ferndale School District,5207,Cascadia Elementary,P,PK-5      ,448,7,1.56,26,5.8,0,0,26,5.8,3,0.67,108,24.11,275,61.38,29,6.47,231,51.56,217,48.44,12,2.6,75,16.27,82,17.79,239,51.84,9,1.95,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,37,Whatcom,37502,Ferndale School District,2458,Central Elementary,P,PK-5      ,342,1,0.29,10,2.92,3,0.88,13,3.8,2,0.58,79,23.1,213,62.28,34,9.94,182,53.22,160,46.78,0,0,27,7.83,54,15.65,180,52.17,14,4.06,N<10,,,0,0,
