id,county,rural_urban,urban_influence,less_than_high_school,high_school,bachelors,clinton,trump,otherVotes,totalVotes,num_pov_all,percent_pov_all,num_pov_child,percent_pov_child,labor_total_2014,employed_2014,unemployed_2014,labor_total_2015,employed_2015,unemployed_2015,labor_total_2016,employed_2016,unemployed_2016,labor_total_2017,employed_2017,unemployed_2017,med_household_income_2017,medHHIncome_percent_state_2017,totalPop,white,black,native,asian,pacificIslander,otherRace,multiracial,hispanicLatino,whiteAlone,census_2009,estimate_2010,estimate_2011,estimate_2012,estimate_2013,estimate_2014,estimate_2015,prelim_estimate_2016,projection_2017,id.1,school_name,school_year,k12_enrollment,all_immunizations,any_exempt,medical_exempt,personal_exempt,religious_exempt,religious_mem_exempt,diphtheria_tetanus,pertussis,mmr,polio,hepatitisB,varicella,school_district,start_grade,end_grade,total_enrollment,school_american_indian_alaskan_native,school_asian,school_asian_pacific_islander,school_pacific_islander,school_black,school_hispanic,school_white,school_two_or_more_race,male,female,num_free_reduced_meals,district_number,city,zip,school_code,total_percent_absences,low_income_absence_percent
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1393,little cedars elementary,2017,710,589,32,6,22,3,1,17,15,18,20,19,30,snohomish school district,0,6,708,6,71,1,72,9,66,512,43,363,345,92,31201,snohomish,98290,5100,0.24%,0.91%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1858,karshner elementary,2017,320,307,9,2,7,0,0,7,2,8,8,7,8,puyallup school district,-1,6,345,9,12,1,13,10,126,147,40,196,149,181,27003,puyallup,98371,2870,0.84%,1.27%
13,grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1713,lakeview terrace elementary,2017,436,429,3,0,3,0,0,1,1,2,3,1,3,moses lake school district,0,5,437,1,2,0,2,4,199,221,10,224,213,272,13161,moses lake,98837,2969,0.33%,0.53%
39,yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573 ",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",2357,john campbell primary,2017,834,779,19,5,14,0,0,9,9,15,9,4,19,selah school district,0,2,830,6,1,1,2,5,230,560,27,433,397,422,39119,selah,98942,5383,0.63%,1.03%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",402,indian trail elementary,2017,341,321,20,4,15,0,1,12,12,16,13,13,18,spokane school district,-1,6,341,3,4,1,5,2,31,260,40,182,159,131,32081,spokane,99208,3506,0.45%,0.90%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",929,lochburn middle,2017,612,535,8,2,4,1,1,6,6,5,4,4,6,clover park school district,6,8,601,3,37,58,95,109,217,103,74,315,286,516,27400,lakewood,98499,3602,0.59%,0.67%
37,whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",982,isom elementary,2017,529,474,22,3,19,0,0,17,17,16,17,19,17,lynden school district,0,5,529,5,14,0,14,8,120,363,19,267,262,186,37504,lynden,98264,4324,0.28%,0.54%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1085,mill creek middle,2017,830,747,15,7,8,0,0,4,1,4,7,9,5,kent school district,7,8,825,2,139,46,185,139,288,134,77,420,405,608,17415,kent,98032,5016,1.81%,2.21%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1373,neely o brien elementary,2017,774,657,10,5,2,3,0,5,4,4,4,6,9,kent school district,0,6,769,2,137,45,182,120,270,103,92,397,372,529,17415,kent,98032,4356,0.92%,1.12%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",120,madison elementary,2017,261,219,12,0,11,1,0,3,3,4,6,9,4,olympia school district,0,5,244,1,13,3,16,9,42,136,40,130,114,122,34111,olympia,98501,3066,0.84%,1.68%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",822,kent elementary,2017,704,582,5,2,3,0,0,3,3,4,4,2,4,kent school district,0,6,735,1,56,76,132,59,387,100,56,374,361,539,17415,kent,98032,4520,1.69%,2.07%
25,pacific,7,9,"2,015","4,947","2,743","4,620","5,360",736,"10,716","3,612",16.9,857,25.2,"7,857","7,081",776,"8,101","7,368",733,"8,289","7,629",660,8410,7818,592,"$45,526 ",64.2,20920,87.4,0.4,2.3,2,0.1,4.4,3.4,8,84.6,"37,898","36,914","37,420","38,018","35,934","40,449","40,677","42,118","44,250",1698,naselle jr sr high schools,2017,171,158,13,1,12,0,0,9,9,9,9,9,11,naselle-grays river valley school district,6,12,163,0,4,2,6,0,16,135,6,85,78,81,25155,naselle,98638,3295,0.15%,0.31%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1235,jing mei elementary,2017,327,296,13,3,10,0,0,4,4,2,4,9,9,bellevue school district,0,2,328,0,197,0,197,3,10,41,77,158,170,14,17405,bellevue,98006,5308,0.40%,0.48%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1417,northwood elementary,2017,428,405,22,6,14,1,1,14,2,13,14,14,21,puyallup school district,0,6,427,1,52,9,61,23,59,223,60,240,187,136,27003,edgewood,98371,3927,0.36%,0.71%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1673,meadowdale middle,2017,768,723,35,4,30,3,0,21,19,16,19,14,26,edmonds school district,7,8,767,6,92,7,99,57,178,352,75,420,347,309,31015,lynnwood,98037,3353,1.34%,2.08%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1456,parkside elementary,2017,649,616,5,4,1,0,0,5,5,5,5,5,5,highline school district,0,6,636,7,72,35,107,109,173,189,51,329,307,419,17401,des moines,98198,3335,0.98%,1.32%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",614,laurin middle,2017,627,522,69,5,56,10,0,55,54,53,50,48,60,battle ground school district,5,8,625,2,32,4,36,4,63,484,36,316,309,232,6119,battle ground,98604,3545,0.09%,0.17%
1,adams,6,5,"3,675","2,749","1,436","1,299","3,083",262,"4,644","3,040",15.8,"1,406",20.5,"8,552","7,941",611,"8,618","8,018",600,"8,714","8,158",556,8918,8404,514,"$48,056 ",67.7,18728,62.5,0.6,1.9,0.7,0,31.5,2.8,59.3,38.8,"41,102","40,656","41,068","42,354","43,541","45,712","47,646","49,501","50,089",1996,scootney springs elementary,2017,550,529,11,4,7,1,0,9,9,9,9,6,11,othello school district,0,5,546,0,2,0,2,1,466,74,3,304,242,455,1147,othello,99344,3730,0.58%,0.66%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1439,sawyer woods elementary,2017,461,437,13,2,11,0,0,10,10,9,10,11,10,kent school district,0,6,461,1,24,2,26,7,39,327,61,235,226,85,17415,black diamond,98010,4466,0.31%,0.75%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",300,pioneer elementary,2017,539,451,48,12,36,1,0,25,24,27,31,45,33,olympia school district,0,5,506,1,28,1,29,8,38,387,43,282,224,98,34111,olympia,98501,3697,0.01%,0.06%
35,wahkiakum,8,4,264,"1,039",534,832,"1,344",182,"2,358",518,12.3,167,22.9,"1,276","1,153",123,"1,294","1,177",117,"1,288","1,178",110,1307,1214,93,"$53,694 ",75.7,3978,94,0.3,1.3,0.6,0.2,0.7,3.1,2.7,92.5,"44,867","44,492","45,083","45,624","43,140","47,174","49,898","50,872","54,667",744,julius a wendt elementary/john c thomas middle,2017,316,273,40,21,11,9,0,35,35,31,30,32,32,wahkiakum school district,0,8,318,3,0,2,2,2,24,269,18,165,153,193,35200,cathlamet,98612,2893,0.00%,0.00%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",622,lakeview elementary,2017,559,477,29,15,14,1,0,12,12,16,17,18,20,lake washington school district,0,5,556,4,70,1,71,11,66,352,52,291,265,80,17414,kirkland,98033,3041,0.79%,2.84%
13,grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1062,monument elementary,2017,616,566,2,0,0,2,0,2,2,2,2,2,2,quincy school district,4,6,618,0,0,0,0,1,564,52,1,310,308,545,13144,quincy,98848,4536,0.56%,0.61%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",757,ness elementary,2017,305,273,15,6,9,1,0,15,15,14,15,14,14,west valley school district (spokane),0,5,302,3,0,0,0,8,31,240,20,171,131,196,32363,spokane,99206,3196,0.69%,0.95%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1511,nautilus k-8,2017,558,499,33,7,25,1,0,22,22,24,24,24,30,federal way school district,0,8,553,3,50,41,91,54,145,190,70,280,273,314,17210,federal way,98003,3625,1.08%,1.71%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",772,olympic view elementary,2017,413,383,8,5,3,0,0,4,4,2,2,2,5,federal way school district,-1,5,409,2,18,18,36,40,228,54,49,231,178,362,17210,federal way,98023,3432,1.53%,1.70%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1761,lake dolloff elementary,2017,472,392,11,1,6,4,0,9,9,11,8,6,11,federal way school district,-1,5,468,3,57,22,79,79,104,115,88,259,209,329,17210,auburn,98001,3738,0.35%,0.45%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",1143,pleasant valley middle,2017,512,446,36,3,28,4,1,29,25,27,28,23,27,battle ground school district,5,8,511,3,32,5,37,5,84,347,35,260,251,171,6119,vancouver,98686,3997,0.57%,1.02%
1,adams,6,5,"3,675","2,749","1,436","1,299","3,083",262,"4,644","3,040",15.8,"1,406",20.5,"8,552","7,941",611,"8,618","8,018",600,"8,714","8,158",556,8918,8404,514,"$48,056 ",67.7,18728,62.5,0.6,1.9,0.7,0,31.5,2.8,59.3,38.8,"41,102","40,656","41,068","42,354","43,541","45,712","47,646","49,501","50,089",1960,mcfarland middle,2017,950,820,2,15,0,0,0,8,5,10,7,10,9,othello school district,6,8,950,0,3,0,3,1,844,101,1,515,435,765,1147,othello,99344,3471,1.21%,1.45%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1432,meeker elementary,2017,415,379,24,7,17,1,0,15,4,19,17,20,18,puyallup school district,0,6,412,2,18,5,23,15,57,269,46,221,191,105,27003,puyallup,98371,2334,0.17%,0.37%
13,grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1557,peninsula elementary,2017,469,434,24,7,15,1,1,20,20,20,19,17,22,moses lake school district,0,5,462,0,6,0,6,4,208,230,14,233,229,307,13161,moses lake,98837,2832,0.13%,0.18%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",451,salnave elementary,2017,368,327,23,1,21,1,0,16,15,16,18,14,22,cheney school district,0,5,373,5,2,0,2,10,43,293,20,192,181,223,32360,cheney,99004,3761,0.40%,0.60%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1576,olivia park elementary,2017,650,626,16,6,14,0,0,14,14,15,15,12,15,mukilteo school district,0,5,658,1,68,7,75,49,270,202,61,332,326,416,31006,everett,98204,3121,0.83%,1.06%
4,chelan,3,2,"8,678","13,920","13,296","13,032","18,114","2,234","33,380","10,059",13.3,"3,058",17,"41,171","38,639","2,532","42,636","40,246","2,390","43,289","40,840","2,449",44518,42349,2169,"$57,284 ",80.7,72453,79.3,0.3,1,0.8,0.1,15.7,2.7,25.8,70.7,"46,780","45,478","46,275","47,265","51,713","50,825","53,068","55,109","53,388",468,pioneer middle,2017,629,597,19,2,15,2,0,10,10,7,10,8,10,wenatchee school district,6,8,631,6,4,0,4,3,329,275,14,323,308,337,4246,wenatchee,98801,3210,0.22%,0.37%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",972,rockwell elementary,2017,638,596,27,18,11,1,0,12,13,14,15,12,19,lake washington school district,0,5,625,0,275,0,275,5,33,264,48,313,312,20,17414,redmond,98052,4147,0.05%,0.15%
18,kitsap,2,2,"10,099","40,078","56,652","63,156","49,018","12,143","124,317","21,357",8.3,"5,828",10.8,"113,577","106,632","6,945","115,357","108,912","6,445","118,179","111,669","6,510",121104,115166,5938,"$72,795 ",102.6,251133,82.6,2.6,1.6,4.9,0.9,1.6,5.8,6.2,79.1,"56,863","54,804","55,400","57,155","60,200","59,605","65,156","66,569","69,495",1099,ordway elementary,2017,363,339,23,10,13,0,0,11,14,11,16,20,15,bainbridge island school district,-1,4,374,1,9,2,11,3,48,274,37,187,187,46,18303,bainbridge island,98110,4062,0.00%,0.00%
37,whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",1209,kulshan middle,2017,550,460,61,8,52,0,2,34,29,25,29,33,33,bellingham school district,6,8,544,6,20,1,21,13,97,366,41,282,262,234,37501,bellingham,98229,4442,0.17%,0.33%
36,walla walla,3,2,"4,515","8,286","11,399","9,694","13,651","2,074","25,419","7,607",13.6,"2,263",18,"28,460","26,710","1,750","28,054","26,395","1,659","28,715","27,178","1,537",29304,27861,1443,"$54,243 ",76.5,58781,84.5,1.8,1,1.3,0.3,8,3.1,19.7,74.2,"44,267","44,117","44,606","46,147","47,238","50,835","49,619","52,094","55,709",468,pioneer middle,2017,680,619,26,6,20,2,0,13,9,17,20,17,24,walla walla public schools,6,8,677,1,15,2,17,5,260,374,20,336,341,366,36140,walla walla,99362,2780,0.64%,1.10%
37,whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",1239,nooksack elementary,2017,372,342,12,1,10,2,1,7,7,9,10,10,9,nooksack valley school district,-1,5,367,3,2,1,3,1,122,219,19,188,179,187,37506,everson,98247,4525,0.02%,0.03%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",966,jenkins creek elementary,2017,424,353,36,3,32,2,0,27,26,25,26,20,31,kent school district,0,6,426,5,33,6,39,27,85,223,47,221,205,183,17415,covington,98042,4301,0.33%,0.69%
