county_id,county,rural_urban,urban_influence,less_than_high_school,high_school,bachelors,clinton,trump,otherVotes,totalVotes,num_pov_all,percent_pov_all,num_pov_child,percent_pov_child,labor_total_2014,employed_2014,unemployed_2014,labor_total_2015,employed_2015,unemployed_2015,labor_total_2016,employed_2016,unemployed_2016,labor_total_2017,employed_2017,unemployed_2017,med_household_income_2017,medHHIncome_percent_state_2017,totalPop,white,black,native,asian,pacificIslander,otherRace,multiracial,hispanicLatino,whiteAlone,census_2009,estimate_2010,estimate_2011,estimate_2012,estimate_2013,estimate_2014,estimate_2015,prelim_estimate_2016,projection_2017,school_id,school_name,school_year,percent_immunization,k12_enrollment,all_immunizations,any_exempt,medical_exempt,personal_exempt,religious_exempt,religious_mem_exempt,diphtheria_tetanus,pertussis,mmr,polio,hepatitisB,varicella,school_district,start_grade,end_grade
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1494,NEELY O BRIEN ELEMENTARY SCHOOL,2014,92.61744966,745,690,11,4,2,5,0,7,7,7,7,4,10,KENT SCHOOL DISTRICT,0,6
4,Chelan,3,2,"8,678","13,920","13,296","13,032","18,114","2,234","33,380","10,059",13.3,"3,058",17,"41,171","38,639","2,532","42,636","40,246","2,390","43,289","40,840","2,449",44518,42349,2169,"$57,284",80.7,72453,79.3,0.3,1,0.8,0.1,15.7,2.7,25.8,70.7,"46,780","45,478","46,275","47,265","51,713","50,825","53,068","55,109","53,388",1189,OSBORN ELEMENTARY,2014,92.56198347,242,224,18,0,18,0,0,10,10,11,11,12,16,CASCADE SCHOOL DISTRICT,3,5
8,Cowlitz,3,2,"8,208","22,062","11,507","17,908","24,185","3,599","45,692","17,302",16.4,"5,044",21,"43,617","40,102","3,515","44,124","40,697","3,427","44,844","41,668","3,176",46010,43224,2786,"$50,617",71.3,102410,88.9,0.6,1.5,1.5,0.2,3.5,3.7,7.8,85.8,"40,572","40,867","41,406","42,752","43,409","39,635","49,997","48,208","49,420",1581,ROBERT GRAY ELEMENTARY,2014,92.60042283,473,438,29,9,18,1,2,17,16,12,16,12,20,LONGVIEW SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",2244,SHERMAN ELEMENTARY SCHOOL,2014,92.59259259,405,375,14,2,12,0,0,6,6,6,6,6,6,TACOMA SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1889,SPIRITRIDGE ELEMENTARY SCHOOL,2014,92.60450161,622,576,42,16,26,0,0,16,0,20,22,22,30,BELLEVUE SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1992,SPRINGBROOK ELEMENTARY SCHOOL,2014,92.58555133,526,487,7,3,3,0,1,3,3,4,3,4,2,KENT SCHOOL DISTRICT,0,6
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1972,SUMNER HIGH SCHOOL,2014,92.55377827,1813,1678,96,11,78,9,0,64,59,62,50,64,0,SUMNER SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",2272,TIMBERCREST JUNIOR HIGH,2014,92.5879397,796,737,54,7,47,2,0,38,38,34,29,43,2,NORTHSHORE SCHOOL DISTRICT,7,9
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",2032,TUKWILA ELEMENTARY,2014,92.64705882,544,504,19,5,11,3,0,14,13,16,14,12,15,TUKWILA SCHOOL DISTRICT,-1,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1981,UNIVERSITY CHILD DEVELOPMENT SCHOOL,2014,92.63803681,326,302,19,0,19,0,0,4,4,7,5,17,12,SEATTLE PUBLIC SCHOOLS,-1,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",2019,WEST SEATTLE ELEMENTARY SCHOOL,2014,92.58373206,418,387,22,7,14,2,0,11,11,13,13,13,16,SEATTLE PUBLIC SCHOOLS,-1,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",2199,WHITE RIVER HIGH SCHOOL,2014,92.56198347,1210,1120,90,17,72,1,0,59,55,48,35,46,0,WHITE RIVER SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",335,ALBERT EINSTEIN MIDDLE SCHOOL,2014,92.69282815,739,685,47,3,44,1,1,23,18,31,31,35,0,SHORELINE SCHOOL DISTRICT,7,8
2,Asotin,3,2,"1,610","4,546","3,402","3,134","5,741",861,"9,736","2,867",12.9,966,21.3,"9,707","9,186",521,"9,679","9,212",467,"9,964","9,473",491,10262,9833,429,"$50,777",71.6,21623,94.3,0.4,1.4,0.5,0.2,0.8,2.4,3,92.6,"40,035","39,820","40,171","41,703","42,174","43,368","46,107","47,020","46,564",6,ASOTIN ELEMENTARY,2014,92.70072993,274,254,18,8,9,1,0,16,15,15,16,14,17,ASOTIN-ANATONE SCHOOL DISTRICT,-1,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1014,BRIARCREST ELEMENTARY,2014,92.65306122,490,454,26,3,23,0,0,7,8,13,13,14,19,SHORELINE SCHOOL DISTRICT,0,6
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",601,CAMAS PRAIRIE ELEMENTARY,2014,92.71186441,590,547,15,3,9,2,1,12,12,14,11,10,13,BETHEL SCHOOL DISTRICT,0,6
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",2419,CAMAS SD SPECIAL SERVICES,2014,92.68292683,41,38,3,2,1,0,0,1,1,1,1,3,2,CAMAS SCHOOL DISTRICT,P1,-1
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",889,COLLEGE PLACE ELEMENTARY,2014,92.74509804,510,473,15,5,9,1,0,13,12,13,11,10,13,EDMONDS SCHOOL DISTRICT,0,6
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",697,FORT VANCOUVER HIGH SCHOOL,2014,92.66980498,1487,1378,73,6,57,9,2,57,48,41,33,39,0,VANCOUVER SCHOOL DISTRICT,9,12
39,Yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",106,HIGHLAND JUNIOR HIGH SCHOOL,2014,92.67015707,191,177,2,1,1,0,0,1,1,2,1,1,0,HIGHLAND SCHOOL DISTRICT,7,9
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1478,LITTLE CEDARS ELEMENTARY SCHOOL,2014,92.74611399,772,716,41,8,32,1,0,22,23,26,29,24,38,SNOHOMISH SCHOOL DISTRICT,0,6
34,Thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",1799,NORTH THURSTON HIGH SCHOOL,2014,92.65306122,1470,1362,59,3,55,1,0,47,40,37,34,34,0,NORTH THURSTON PUBLIC SCHOOLS,9,12
37,Whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",1398,NORTHERN HEIGHTS ELEMENTARY SCHL,2014,92.73607748,413,383,19,3,16,0,0,13,12,13,17,16,18,BELLINGHAM SCHOOL DISTRICT,-1,5
8,Cowlitz,3,2,"8,208","22,062","11,507","17,908","24,185","3,599","45,692","17,302",16.4,"5,044",21,"43,617","40,102","3,515","44,124","40,697","3,427","44,844","41,668","3,176",46010,43224,2786,"$50,617",71.3,102410,88.9,0.6,1.5,1.5,0.2,3.5,3.7,7.8,85.8,"40,572","40,867","41,406","42,752","43,409","39,635","49,997","48,208","49,420",2178,THREE RIVERS CHRISTIAN SCHOOL-LONGVIEW ELEM,2014,92.68292683,123,114,1,1,0,0,0,1,0,0,0,0,0,LONGVIEW SCHOOL DISTRICT,-1,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",2082,TILLICUM ELEMENTARY SCHOOL,2014,92.67015707,382,354,1,1,0,0,0,0,0,1,0,0,1,CLOVER PARK SCHOOL DISTRICT,-1,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",2065,ZEIGER ELEMENTARY,2014,92.66503667,818,758,42,7,33,2,1,22,8,22,27,29,33,PUYALLUP SCHOOL DISTRICT,-1,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",887,ARTHUR JACOBSEN ELEMENTARY,2014,92.83276451,586,544,15,5,9,1,0,11,11,12,13,6,11,AUBURN SCHOOL DISTRICT,0,5
31,Snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",417,CHALLENGE ELEMENTARY,2014,92.83276451,293,272,20,1,19,0,0,6,6,6,7,11,13,EDMONDS SCHOOL DISTRICT,1,6
6,Clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",563,CHINOOK ELEMENTARY SCHOOL,2014,92.8077455,723,671,30,3,22,5,0,26,26,23,24,22,26,VANCOUVER SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",831,EMERALD PARK ELEMENTARY SCHOOL,2014,92.82786885,488,453,11,5,5,1,0,7,7,8,8,8,10,KENT SCHOOL DISTRICT,0,6
8,Cowlitz,3,2,"8,208","22,062","11,507","17,908","24,185","3,599","45,692","17,302",16.4,"5,044",21,"43,617","40,102","3,515","44,124","40,697","3,427","44,844","41,668","3,176",46010,43224,2786,"$50,617",71.3,102410,88.9,0.6,1.5,1.5,0.2,3.5,3.7,7.8,85.8,"40,572","40,867","41,406","42,752","43,409","39,635","49,997","48,208","49,420",1306,KALAMA ELEM SCHOOL,2014,92.77389277,429,398,22,1,18,3,0,20,20,20,18,16,22,KALAMA SCHOOL DISTRICT,0,5
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1290,LAKELAND HILLS ELEMENTARY,2014,92.84649776,671,623,33,7,22,5,0,21,21,25,21,19,23,AUBURN SCHOOL DISTRICT,0,5
37,Whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",1690,LYNDEN MIDDLE SCHOOL,2014,92.82136895,599,556,35,5,31,0,0,18,15,17,19,20,6,LYNDEN SCHOOL DISTRICT,6,8
18,Kitsap,2,2,"10,099","40,078","56,652","63,156","49,018","12,143","124,317","21,357",8.3,"5,828",10.8,"113,577","106,632","6,945","115,357","108,912","6,445","118,179","111,669","6,510",121104,115166,5938,"$72,795",102.6,251133,82.6,2.6,1.6,4.9,0.9,1.6,5.8,6.2,79.1,"56,863","54,804","55,400","57,155","60,200","59,605","65,156","66,569","69,495",1326,RIDGETOP JUNIOR HIGH,2014,92.84064665,433,402,14,2,12,0,0,7,7,7,5,6,3,CENTRAL KITSAP SCHOOL DISTRICT,7,9
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",231,ROCK CREEK ELEMENTARY,2014,92.8042328,945,877,58,7,48,3,0,36,37,43,39,38,48,TAHOMA SCHOOL DISTRICT,-1,5
18,Kitsap,2,2,"10,099","40,078","56,652","63,156","49,018","12,143","124,317","21,357",8.3,"5,828",10.8,"113,577","106,632","6,945","115,357","108,912","6,445","118,179","111,669","6,510",121104,115166,5938,"$72,795",102.6,251133,82.6,2.6,1.6,4.9,0.9,1.6,5.8,6.2,79.1,"56,863","54,804","55,400","57,155","60,200","59,605","65,156","66,569","69,495",1938,VINLAND ELEMENTARY,2014,92.84497445,587,545,37,9,28,0,0,22,22,21,21,22,34,NORTH KITSAP SCHOOL DISTRICT,0,5
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",756,BALLOU JR HIGH,2014,92.86675639,743,690,38,5,30,2,1,21,25,21,20,22,21,PUYALLUP SCHOOL DISTRICT,7,9
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",649,BURLINGTON-EDISON ALTERNATIVE SCHOOL,2014,92.85714286,56,52,2,0,2,0,0,1,1,2,1,2,0,BURLINGTON-EDISON SCHOOL DISTRICT,9,12
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",727,BYRON KIBLER ELEMENTARY SCHOOL,2014,92.90617849,437,406,27,6,20,0,1,15,15,17,14,16,19,ENUMCLAW SCHOOL DISTRICT,0,5
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",483,EAST VALLEY HIGH SCHOOL,2014,92.87749288,1053,978,65,10,54,4,0,49,47,38,29,31,0,EAST VALLEY SCHOOL DISTRICT (SPOKANE),9,12
32,Spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",919,GREENACRES MIDDLE SCHOOL,2014,92.88486417,773,718,47,3,39,2,3,33,33,26,22,23,32,CENTRAL VALLEY SCHOOL DISTRICT,6,8
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1372,KOPACHUCK MIDDLE SCHOOL,2014,92.85714286,560,520,40,6,32,3,0,24,24,20,23,23,27,PENINSULA SCHOOL DISTRICT,6,8
29,Skagit,3,2,"9,031","22,414","21,670","26,690","24,736","4,542","55,968","14,061",11.3,"4,255",15.8,"56,490","52,399","4,091","56,713","52,843","3,870","57,965","54,231","3,734",59436,56167,3269,"$65,505",92.3,116901,83.4,0.7,2.2,1.8,0.2,8.7,3.2,16.9,76.7,"55,572","54,426","55,085","56,443","56,058","54,852","56,322","55,524","58,990",139,LINCOLN ELEMENTARY SCHOOL,2014,92.89617486,366,340,14,3,9,2,0,8,7,7,7,9,11,MOUNT VERNON SCHOOL DISTRICT,0,6
17,King,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",1675,MAPLE HILLS ELEMENTARY,2014,92.92682927,410,381,25,3,22,0,0,13,13,17,14,16,22,ISSAQUAH SCHOOL DISTRICT,0,5
13,Grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1695,MOSES LAKE HIGH SCHOOL,2014,92.91204099,2342,2176,87,9,71,9,1,66,55,51,43,51,0,MOSES LAKE SCHOOL DISTRICT,9,12
23,Mason,4,3,"5,511","14,161","8,045","11,993","13,677","2,403","28,073","8,825",14.5,"2,738",23,"23,134","21,203","1,931","23,021","21,208","1,813","23,501","21,746","1,755",23843,22272,1571,"$55,030",77.6,60699,86.1,1.1,3.7,1.2,0.4,3.4,4.1,8,82.9,"47,898","47,273","47,724","48,804","47,142","52,598","53,633","55,824","54,364",2420,NORTH MASON HOMELINK PROGRAM,2014,92.85714286,14,13,1,0,1,0,0,0,0,0,0,1,0,NORTH MASON SCHOOL DISTRICT,0,12
27,Pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1303,NORTHWOOD ELEMENTARY,2014,92.87671233,365,339,18,2,14,1,1,8,7,9,9,6,13,PUYALLUP SCHOOL DISTRICT,0,6
15,Island,4,3,"2,948","13,092","18,840","20,960","18,465","3,451","42,876","7,467",9.2,"1,821",12.1,"31,725","29,630","2,095","31,767","29,814","1,953","32,737","30,827","1,910",34259,32475,1784,"$63,529",89.6,78506,86.1,2.2,0.8,4.4,0.5,1.5,4.5,5.5,83.1,"55,016","53,754","54,206","55,091","52,014","57,919","59,961","61,691","65,671",1608,OAK HARBOR HIGH SCHOOL,2014,92.86161553,1597,1483,98,5,88,5,1,60,45,54,35,54,0,OAK HARBOR SCHOOL DISTRICT,9,12
24,Okanogan,6,6,"5,090","8,900","5,265","6,298","9,610","1,183","17,091","8,415",20.4,"2,707",28.6,"21,316","19,796","1,520","21,239","19,756","1,483","21,406","19,997","1,409",20930,19492,1438,"$44,819",63.2,41120,73.9,0.4,11.4,0.6,0.1,10.1,3.5,17.6,68.3,"35,227","34,915","35,161","35,848","36,292","35,146","41,426","41,028","40,912",197,OKANOGAN MIDDLE SCHOOL,2014,92.93680297,269,250,19,0,18,1,0,13,12,11,11,13,4,OKANOGAN SCHOOL DISTRICT,6,8
